Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 17 | 2026-04-19 - 2026-04-25 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"23x18 frame with mat","747","6","114","5","4.39","8","133.33","1","12.5","45.99","45.99","0","7","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"frame for wall art","929","54","1510","3","0.2","9","16.67","1","11.11","30.59","81.99","1","2","3","1","1.85","0","0.0","19.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"deep wood shelf with brackets","601","3","66","9","13.64","2","66.67","1","50.0","26.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood shelves 50 inch","740","2","46","5","10.87","1","50.0","1","100.0","114.99","114.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12x16 frame glass","21","80","1997","9","0.45","57","71.25","1","1.75","18.99","25.99","4","23","24","14","17.5","1","7.14","18.99","25.99","1","8","3","5","6.25","1","20.0","17.99","25.99","1","2","1","2026-04-25"
"24 x 36 walnut frame","413","28","1008","24","2.38","11","39.29","1","9.09","69.63","83.99","0","1","4","3","10.71","0","0.0","66.98",,"0","0","2","1","3.57","0","0.0","74.51",,"0","0","1","2026-04-25"
"gaming shelves for wall","124","54","1430","7","0.49","18","33.33","1","5.56","29.99","26.99","1","8","6","3","5.56","1","33.33","26.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating dark wood wall shelf","804","4","83","4","4.82","4","100.0","1","25.0","19.94","94.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8 x 11 wood frame round","640","8","175","8","4.57","11","137.5","1","9.09","26.99","20.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"gallery wall frames","702","1605","43934","6","0.01","556","34.64","1","0.18","39.99","19.99","57","312","98","86","5.36","0","0.0","32.39",,"13","51","15","8","0.5","0","0.0","27.99",,"1","7","0","2026-04-25"
"20 x 30 matted","983","2","42","2","4.76","2","100.0","1","50.0","46.97","55.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"4x6 picture frame","9","35853","908344","23","0.0","13801","38.49","2","0.01","11.69","13.57","1940","7591","2707","6336","17.67","2","0.03","9.99","13.57","1028","3572","1160","2823","7.87","1","0.04","9.49","13.99","590","1644","437","2026-04-25"
"wooden shelves 12 inches deep","176","4","80","2","2.5","3","75.0","1","33.33","70.99","26.99","0","2","1","1","25.0","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf wood","609","368","10288","46","0.45","110","29.89","0","0.0","28.49",,"12","43","21","21","5.71","0","0.0","34.99",,"5","7","6","4","1.09","0","0.0","39.82",,"1","2","1","2026-04-25"
"11x14 oak frame glass","460","10","198","17","8.59","4","40.0","1","25.0","21.99","20.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rounded corner wood frame","554","16","311","11","3.54","15","93.75","1","6.67","29.99","20.99","4","8","2","3","18.75","0","0.0","36.99",,"1","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"what size picture frame do i buy for a 4”x6” photo","922","3","66","3","4.55","3","100.0","1","33.33","6.99","16.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 x 16 frame without mat","810","9","212","4","1.89","6","66.67","1","16.67","8.99","24.99","2","3","1","1","11.11","0","0.0","8.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"kitchen shelves wall mounted","237","1520","40702","99","0.24","606","39.87","2","0.33","36.99","78.99","71","225","134","104","6.84","0","0.0","29.99",,"16","32","27","15","0.99","0","0.0","24.99",,"4","4","5","2026-04-25"
"cream color shelf 24""","823","6","360","4","1.11","4","66.67","1","25.0","69.99","89.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white heavy duty floating shelves with lip 48","642","8","411","8","1.95","2","25.0","1","50.0","62.99","72.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x28 matted to 18x24 vintage frame wood","944","10","223","2","0.9","7","70.0","1","14.29","54.99","64.99","0","1","1","3","30.0","0","0.0","54.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"blck book shelves","166","3","77","3","3.9","3","100.0","1","33.33","74.99","26.99","0","0","0","3","100.0","1","33.33","74.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden shelves metal brackets farmhouse","939","20","440","3","0.68","4","20.0","1","25.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"gray shelf","547","268","6928","11","0.16","78","29.1","1","1.28","44.32","28.99","6","21","14","17","6.34","0","0.0","51.42",,"1","4","3","1","0.37","0","0.0","99.99",,"0","0","0","2026-04-25"
"industrial wall shelves greige","545","13","289","12","4.15","9","69.23","1","11.11","45.99","51.99","0","3","2","6","46.15","0","0.0","43.7",,"0","3","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x12 wall mount shelf","153","3","63","3","4.76","1","33.33","1","100.0","26.99","26.99","0","0","1","1","33.33","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic wall shelves 18 inches","138","8","179","4","2.23","11","137.5","1","9.09","22.99","26.99","0","8","2","5","62.5","1","20.0","24.99","26.99","0","4","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"repisas flotantes de pared de 9 de ancho","571","11","243","10","4.12","9","81.82","1","11.11","28.99","24.99","3","2","1","1","9.09","0","0.0","30.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating tables for living room","830","14","304","4","1.32","2","14.29","1","50.0","69.99","102.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"laundry room shelf","120","2404","60911","8","0.01","749","31.16","1","0.13","36.99","26.99","51","281","187","134","5.57","1","0.75","35.99","26.99","14","51","33","19","0.79","0","0.0","27.99",,"4","8","4","2026-04-25"
"￼heavy duty wall shelf","356","2","44","2","4.55","2","100.0","2","100.0","26.99","26.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf 11 inches deep 24 inch wide","793","3","71","4","5.63","3","100.0","1","33.33","28.12","28.12","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood floating shelves","225","4659","117125","240","0.2","2145","46.04","0","0.0","29.99",,"262","849","493","327","7.02","0","0.0","28.49",,"39","144","71","49","1.05","0","0.0","27.99",,"13","26","6","2026-04-25"
"live edge wood shelves","254","197","5921","94","1.59","86","43.65","1","1.16","65.99","94.99","2","30","12","6","3.05","0","0.0","44.99",,"0","5","0","2","1.02","0","0.0","25.99",,"0","2","0","2026-04-25"
"72 inch shelf wood","844","6","321","4","1.25","2","33.33","1","50.0","93.49","174.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelve 8 inch","133","2","44","4","9.09","1","50.0","1","100.0","24.99","24.99","0","1","0","1","50.0","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white shelves for wall 17 x 8","197","1","20","1","5.0","1","100.0","1","100.0","24.99","24.99","0","1","0","1","100.0","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x10 with 5x7 mat ireland","193","2","61","1","1.64","2","100.0","1","50.0","17.99","17.99","0","1","1","2","100.0","1","50.0","17.99","17.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"11x17 picture wood color","175","4","94","2","2.13","7","175.0","1","14.29","29.99","24.99","0","3","4","2","50.0","1","50.0","24.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"frame for canvas painting large","152","9","189","3","1.59","3","33.33","1","33.33","72.99","83.99","0","0","0","1","11.11","1","100.0","83.99","83.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"live edge wood shelf 48”","523","7","155","13","8.39","5","71.43","1","20.0","131.36","102.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"small floating shelf","436","2890","72956","57","0.08","1224","42.35","0","0.0","14.49",,"163","726","191","248","8.58","0","0.0","12.99",,"27","150","40","68","2.35","0","0.0","11.99",,"13","41","8","2026-04-25"
"12 inch depth shelves","294","20","465","20","4.3","22","110.0","2","9.09","39.82","26.99","0","8","12","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x24 wood, rustic gold","587","5","300","10","3.33","5","100.0","1","20.0","44.09","52.99","0","0","3","1","20.0","0","0.0","42.49",,"0","0","1","1","20.0","0","0.0","42.49",,"0","0","1","2026-04-25"
"vintage grey oak floating shelf 36 inch","521","14","311","13","4.18","11","78.57","1","9.09","58.99","114.99","0","0","8","3","21.43","0","0.0","45.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"27 x 40 frame with mat","593","54","1538","9","0.59","24","44.44","1","4.17","52.24",,"0","7","1","10","18.52","0","0.0","50.1",,"0","4","1","7","12.96","0","0.0","56.79",,"0","4","1","2026-04-25"
"office wall shelf","617","276","8254","9","0.11","87","31.52","1","1.15","28.49","48.99","8","35","27","19","6.88","0","0.0","28.49",,"2","9","4","5","1.81","0","0.0","20.99",,"2","1","1","2026-04-25"
"18x20 frame glass","975","7","139","2","1.44","4","57.14","1","25.0","47.99","47.99","0","0","3","2","28.57","0","0.0","21.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x20 frame","265","6885","195192","80","0.04","2745","39.87","1","0.04","23.49","43.99","169","857","808","1087","15.79","0","0.0","22.99",,"88","374","319","414","6.01","0","0.0","22.99",,"36","172","114","2026-04-25"
"anti reflective glass picture frames for 24 x 30 art print","158","6","170","3","1.76","8","133.33","1","12.5","66.99","73.99","0","3","2","2","33.33","1","50.0","73.99","73.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves for wall plant","22","8","411","8","1.95","3","37.5","1","33.33","56.49","63.99","1","1","0","1","12.5","1","100.0","63.99","63.99","0","0","0","1","12.5","1","100.0","63.99","63.99","0","0","0","2026-04-25"
"12x16 mat to 8.5x11","498","6","350","14","4.0","3","50.0","1","33.33","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 inch deep wall shelf","620","66","1725","45","2.61","19","28.79","0","0.0","39.99",,"0","7","6","1","1.52","0","0.0","85.49",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"36 x 12 hanging shelf heavy duty","312","12","266","13","4.89","8","66.67","2","25.0","59.99","63.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"62 x82cm frame","987","2","8","2","25.0","1","50.0","1","100.0","67.99","67.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 inch by 8 inch shelf","703","3","180","6","3.33","6","200.0","1","16.67","19.99","26.99","0","4","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"27” w x 12” d shelf","380","14","308","31","10.06","7","50.0","1","14.29","52.99","51.99","0","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating book shelves 8 inch depth","606","3","99","9","9.09","4","133.33","1","25.0","29.97",,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"picture frames 8.5 x 11","49","4716","144523","233","0.16","1813","38.44","3","0.17","10.4","21.99","366","908","312","854","18.11","2","0.23","10.4","19.99","202","441","128","503","10.67","0","0.0","9.99",,"130","264","74","2026-04-25"
"1 wood floating shelf","821","8","168","4","2.38","3","37.5","1","33.33","89.99","131.99","0","1","0","2","25.0","0","0.0","14.82",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"estante flotante de pared","359","676","15924","37","0.23","194","28.7","1","0.52","26.99","174.99","14","67","24","26","3.85","0","0.0","20.99",,"6","6","2","3","0.44","0","0.0","20.99",,"2","0","0","2026-04-25"
"tv shelf for wall","673","851","21893","7","0.03","315","37.02","1","0.32","49.0","26.99","22","90","60","44","5.17","0","0.0","26.99",,"6","13","11","10","1.18","0","0.0","18.99",,"0","6","3","2026-04-25"
"8 foot solid wood floating shelf","719","3","65","6","9.23","1","33.33","1","100.0","126.99","126.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"24 inch floating shelves walnut","695","14","303","6","1.98","11","78.57","1","9.09","58.49","89.99","0","5","2","4","28.57","0","0.0","44.99",,"0","2","1","1","7.14","0","0.0","58.49",,"0","1","0","2026-04-25"
"48 floating shelf","480","160","4722","15","0.32","81","50.63","1","1.23","68.79","102.99","0","16","42","10","6.25","0","0.0","64.99",,"0","4","5","2","1.25","0","0.0","39.99",,"0","0","1","2026-04-25"
"wall shelves 12 inch length","1000","2","38","2","5.26","3","150.0","1","33.33","39.82","26.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8 x10 wicker frames","214","6","121","1","0.83","4","66.67","1","25.0","17.99","17.99","0","0","3","2","33.33","1","50.0","17.99","17.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves white previously purchased","338","2","42","4","9.52","2","100.0","2","100.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall shelves that can homd heavy weight","899","3","27","3","11.11","1","33.33","1","100.0","60.99","60.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden wall shelf 36 in","628","4","88","8","9.09","3","75.0","1","33.33","79.99","114.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 inch deep shelf","258","168","5472","91","1.66","53","31.55","1","1.89","39.09","26.99","7","18","12","7","4.17","0","0.0","34.81",,"1","3","2","1","0.6","0","0.0","29.99",,"0","1","0","2026-04-25"
"24x36 light wood frame","142","27","726","4","0.55","16","59.26","1","6.25","47.99","76.99","0","5","5","8","29.63","1","12.5","46.49","76.99","0","3","3","1","3.7","0","0.0","47.99",,"0","0","1","2026-04-25"
"wall mounted shelves","249","5781","148782","109","0.07","1762","30.48","1","0.06","27.99","24.99","244","736","347","271","4.69","0","0.0","24.99",,"47","113","54","47","0.81","0","0.0","22.99",,"13","23","8","2026-04-25"
"12""d wall shelves","795","2","66","4","6.06","2","100.0","1","50.0","63.99","63.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"thick wood floating shelves","376","127","3288","31","0.94","61","48.03","1","1.64","58.88","131.99","9","13","19","6","4.72","0","0.0","48.39",,"1","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"8 inch shelf for wall","980","2","52","2","3.85","1","50.0","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood floating shelf 36 inch","19","31","967","11","1.14","13","41.94","1","7.69","79.99","114.99","0","1","4","4","12.9","1","25.0","79.99","114.99","0","0","2","2","6.45","1","50.0","79.99","114.99","0","0","1","2026-04-25"
"24x30 frame with glass","418","39","901","23","2.55","12","30.77","1","8.33","61.74","73.99","0","0","3","1","2.56","0","0.0","62.99",,"0","0","0","1","2.56","0","0.0","62.99",,"0","0","0","2026-04-25"
"round wooden picture frame","586","46","995","10","1.01","14","30.43","1","7.14","16.99","17.99","1","7","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves for wall 8 inch deep","390","53","1058","29","2.74","25","47.17","1","4.0","29.97","48.99","0","9","5","5","9.43","0","0.0","29.99",,"0","2","1","2","3.77","0","0.0","29.97",,"0","1","1","2026-04-25"
"white shelfs","404","685","17769","26","0.15","302","44.09","1","0.33","25.99","48.99","14","97","47","104","15.18","0","0.0","23.99",,"3","34","16","4","0.58","0","0.0","28.61",,"0","2","0","2026-04-25"
"large shelf wall","212","23","617","1","0.16","12","52.17","1","8.33","29.99","60.99","0","7","2","2","8.7","1","50.0","47.97","60.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"walnut picture frame 24x28","643","13","399","8","2.01","11","84.62","1","9.09","54.99","67.99","0","0","7","1","7.69","0","0.0","59.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelving for kitchen wall 8 iches depth","544","3","180","12","6.67","1","33.33","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating wood shelves with brackets","580","39","870","10","1.15","20","51.28","1","5.0","50.99","131.99","0","10","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden book shelf","894","607","17329","3","0.02","213","35.09","1","0.47","110.99","63.99","1","25","24","25","4.12","0","0.0","79.98",,"0","11","4","4","0.66","0","0.0","47.49",,"0","2","1","2026-04-25"
"live edge solid wood shelves","287","21","410","24","5.85","17","80.95","2","11.76","80.99","102.99","0","5","1","1","4.76","0","0.0","74.69",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelf brackets for living room","195","1","60","1","1.67","2","200.0","1","50.0","22.99",,"0","0","1","1","100.0","1","100.0",,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8 inch wide shelves for wall with gold brackets","885","3","66","3","4.55","2","66.67","1","50.0","24.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"medium shelves for wall","146","8","141","4","2.84","4","50.0","1","25.0","25.99","26.99","0","2","0","4","50.0","1","25.0","25.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x22 frame","621","556","15602","8","0.05","199","35.79","1","0.5","23.99","45.99","1","57","65","78","14.03","0","0.0","22.99",,"1","25","24","44","7.91","0","0.0","22.99",,"1","17","13","2026-04-25"
"natural wood floating shelf 72 inch","487","19","1133","15","1.32","22","115.79","1","4.55","109.0","174.99","0","1","9","3","15.79","0","0.0","109.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood art deal floating shelves","596","18","407","9","2.21","7","38.89","1","14.29","85.0","94.99","0","1","2","1","5.56","0","0.0","85.0",,"0","0","0","1","5.56","0","0.0","85.0",,"0","0","0","2026-04-25"
"32in kitchen shelving","538","23","512","12","2.34","17","73.91","1","5.88","63.99","63.99","0","0","9","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"black shelves","83","5395","129075","181","0.14","1895","35.13","5","0.26","29.99","26.99","251","660","330","606","11.23","0","0.0","26.99",,"83","214","98","77","1.43","0","0.0","20.99",,"15","32","16","2026-04-25"
