Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 16 | 2026-04-12 - 2026-04-18 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"8.5 by 11 picture frame","12","9006","221797","269","0.12","4068","45.17","5","0.12","6.99","21.99","804","2114","637","2040","22.65","2","0.1","6.09","21.99","471","1065","287","1180","13.1","1","0.08","5.93","21.99","297","644","160","2026-04-18"
"floating shelf 8 inch deep","351","68","1575","73","4.63","37","54.41","1","2.7","21.84","24.99","6","17","2","9","13.24","0","0.0","18.35",,"1","6","0","4","5.88","0","0.0","29.99",,"0","4","0","2026-04-18"
"frame","90","13176","378999","219","0.06","2635","20.0","2","0.08","14.99","16.99","473","1148","383","693","5.26","1","0.14","9.99","16.99","156","337","85","264","2.0","0","0.0","9.49",,"72","154","21","2026-04-18"
"22x28 with matt frame","162","4","80","8","10.0","3","75.0","1","33.33","64.99","64.99","0","0","3","2","50.0","1","50.0","39.99","64.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame 11x14","553","1032","31668","57","0.18","430","41.67","0","0.0","8.99",,"91","220","58","165","15.99","0","0.0","6.99",,"43","80","24","94","9.11","0","0.0","6.99",,"25","47","15","2026-04-18"
"2 tier decorative wall shelf 8” deep","386","19","422","20","4.74","14","73.68","2","14.29","27.99","24.99","0","0","8","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black shelf for wall 8 d by 14 w","165","4","88","8","9.09","3","75.0","1","33.33","23.99","24.99","0","2","1","2","50.0","1","50.0","23.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"8 inch deep shelf","566","179","5034","56","1.11","75","41.9","0","0.0","36.99",,"8","12","21","13","7.26","0","0.0","32.99",,"1","2","5","6","3.35","0","0.0","19.99",,"1","0","4","2026-04-18"
"wooden frame rounded corners","845","16","366","7","1.91","5","31.25","1","20.0","29.99","25.99","1","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"kitchen modern floating wall shelves wood","613","4","88","16","18.18","4","100.0","1","25.0","95.99","114.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"shelf board 12 inch deep","871","5","97","7","7.22","3","60.0","1","33.33","32.89","24.99","0","1","1","1","20.0","0","0.0","58.49",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelf 9 inches deep","814","26","688","8","1.16","16","61.54","1","6.25","29.99","24.99","0","6","3","5","19.23","0","0.0","29.82",,"0","1","0","1","3.85","0","0.0","44.99",,"0","0","0","2026-04-18"
"white floating shelves for wall 15 x 8","474","40","885","72","8.14","34","85.0","0","0.0","21.99",,"0","25","5","4","10.0","0","0.0","22.49",,"0","3","0","1","2.5","0","0.0","22.99",,"0","1","0","2026-04-18"
"closet wood shelves","746","296","7973","10","0.13","79","26.69","1","1.27","78.99","89.99","2","16","10","6","2.03","0","0.0","78.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"cute metal wall shelf","331","7","410","14","3.41","4","57.14","3","75.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"self for wall","961","54","1247","5","0.4","20","37.04","1","5.0","20.99","72.99","1","10","3","11","20.37","0","0.0","20.99",,"1","7","2","1","1.85","0","0.0","20.99",,"0","1","0","2026-04-18"
"whit oak picture frame 5x7","62","3","66","3","4.55","1","33.33","1","100.0","16.99","16.99","0","0","0","1","33.33","1","100.0","16.99","16.99","0","0","0","1","33.33","1","100.0","16.99","16.99","0","0","0","2026-04-18"
"live edge floating shelves 24 inch","105","45","1020","33","3.24","31","68.89","3","9.68","94.99","94.99","0","3","13","6","13.33","1","16.67","94.99","94.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood fliating shelves with light ubderneath","830","4","88","8","9.09","4","100.0","1","25.0","112.99","112.99","0","0","2","1","25.0","0","0.0","134.41",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"a3 frame","698","1441","41471","11","0.03","718","49.83","1","0.14","13.98","27.99","70","311","185","256","17.77","0","0.0","9.99",,"29","115","65","133","9.23","0","0.0","11.17",,"17","65","29","2026-04-18"
"8 10 picture frame","561","1264","31065","19","0.06","505","39.95","1","0.2","13.99","19.99","100","245","93","216","17.09","0","0.0","7.99",,"50","103","34","79","6.25","0","0.0","6.88",,"25","40","6","2026-04-18"
"rustic wooden wall shelves","681","271","5664","12","0.21","105","38.75","1","0.95","26.99","24.99","9","54","17","13","4.8","0","0.0","23.82",,"1","8","3","5","1.85","0","0.0","19.99",,"1","3","1","2026-04-18"
"22x28 picture frame","25","196","6544","50","0.76","82","41.84","1","1.22","32.99","64.99","0","19","34","28","14.29","1","3.57","29.99","64.99","0","7","8","11","5.61","1","9.09","30.95","64.99","0","1","5","2026-04-18"
"16 x 24 picture frame wood with 12 x 18 mat opening","146","8","196","14","7.14","4","50.0","1","25.0","37.5","44.61","1","0","1","2","25.0","1","50.0","36.89","44.61","1","0","0","1","12.5","0","0.0","36.89",,"1","0","0","2026-04-18"
"16x22 frame with mat","764","77","1928","9","0.47","41","53.25","1","2.44","29.72","45.99","0","6","21","10","12.99","0","0.0","25.99",,"0","4","6","5","6.49","0","0.0","25.99",,"0","2","3","2026-04-18"
"8 inch deep floating shelf","322","101","2716","59","2.17","52","51.49","2","3.85","36.99","24.99","1","19","10","6","5.94","0","0.0","22.99",,"0","4","1","2","1.98","0","0.0","16.99",,"0","2","0","2026-04-18"
"no hole shelves for wall","409","33","796","12","1.51","14","42.42","2","14.29","14.49","24.99","0","6","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame with mat for signing","634","37","1011","14","1.38","23","62.16","1","4.35","27.98","27.99","0","8","6","5","13.51","0","0.0","23.99",,"0","2","1","1","2.7","0","0.0","11.99",,"0","1","0","2026-04-18"
"walnut 18""x 24"" poster frame with curved edges tempered glass","831","4","240","8","3.33","4","100.0","1","25.0","55.79","49.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12-15in wide shelves","264","1","59","1","1.69","1","100.0","1","100.0","26.99","26.99","0","1","0","1","100.0","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"11x14 picture frame with mat museum glass","909","2","40","6","15.0","2","100.0","1","50.0","19.99","27.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"dark wood shelves","445","546","13338","42","0.31","187","34.25","1","0.53","29.99","114.99","16","79","46","45","8.24","0","0.0","27.99",,"3","20","11","2","0.37","0","0.0","22.97",,"0","2","0","2026-04-18"
"large picture frame","292","2814","75218","172","0.23","779","27.68","0","0.0","28.49",,"84","270","195","207","7.36","0","0.0","24.99",,"37","80","42","40","1.42","0","0.0","24.99",,"9","15","9","2026-04-18"
"frames","288","25253","724317","181","0.02","5267","20.86","0","0.0","19.99",,"818","2308","882","1495","5.92","0","0.0","18.99",,"277","719","240","475","1.88","0","0.0","18.49",,"96","260","77","2026-04-18"
"16x24 wood frame with glass","673","65","1665","49","2.94","27","41.54","0","0.0","39.99",,"0","9","7","6","9.23","0","0.0","27.99",,"0","2","3","3","4.62","0","0.0","27.99",,"0","2","1","2026-04-18"
"picture frames 6x8 oak","160","3","180","9","5.0","6","200.0","1","16.67","18.99","18.99","0","0","0","3","100.0","1","33.33","18.99","18.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"9x13 frame","440","361","10484","6","0.06","189","52.35","2","1.06","12.99","25.99","6","79","41","84","23.27","0","0.0","9.99",,"3","36","21","41","11.36","0","0.0","9.99",,"2","17","11","2026-04-18"
"frames for 11x14 pic with shadow bow","69","2","40","2","5.0","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","2026-04-18"
"3' w x 2' picture frame, solid oak wood frame with tempered real glass,","624","3","177","15","8.47","2","66.67","1","50.0","56.93","76.99","0","0","0","1","33.33","0","0.0","56.93",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"6 ft floating shelves live edge","843","2","45","7","15.56","3","150.0","1","33.33","131.99","131.99","1","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"6x8 picture frame wood","36","77","2220","10","0.45","31","40.26","1","3.23","8.99","16.99","4","20","5","13","16.88","1","7.69","8.99","16.99","1","10","0","6","7.79","1","16.67","8.99","16.99","1","4","0","2026-04-18"
"sturdy floating shelves for wall","956","44","1438","5","0.35","13","29.55","1","7.69","44.09","51.99","1","7","4","1","2.27","0","0.0","90.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves for wall","17","73358","1774138","295","0.02","24968","34.04","3","0.01","24.99","24.99","4157","10153","4912","4241","5.78","1","0.02","23.82","24.99","806","1755","808","807","1.1","1","0.12","20.99","24.99","228","365","121","2026-04-18"
"rustic wall shelves with bracket","1000","23","488","5","1.02","5","21.74","1","20.0","92.14","102.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"27x40 matted to 24x36","685","20","502","12","2.39","12","60.0","1","8.33","56.79",,"0","2","0","4","20.0","0","0.0","44.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 light wood frame","901","40","1188","6","0.51","26","65.0","1","3.85","12.59","25.99","0","8","6","9","22.5","0","0.0","12.59",,"0","3","2","6","15.0","0","0.0","12.59",,"0","2","1","2026-04-18"
"16x24 poster frame natural wood","657","21","456","13","2.85","5","23.81","1","20.0","59.99","45.99","1","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood frame 8x10","88","329","9367","94","1.0","108","32.83","2","1.85","17.49","17.99","6","67","17","45","13.68","2","4.44","12.72","17.99","5","25","9","20","6.08","0","0.0","9.99",,"4","12","4","2026-04-18"
"customize picture frame with photo","448","241","5811","4","0.07","100","41.49","2","2.0","15.99","25.99","0","4","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8 inch deep shelves for wall","491","16","357","28","7.84","11","68.75","1","9.09","43.64","43.64","1","4","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"repisa flotante de madera sólida 60 pulgadas","895","6","132","6","4.55","6","100.0","1","16.67","119.99","114.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"small book shelves","593","301","8700","54","0.62","126","41.86","0","0.0","34.99",,"2","48","32","15","4.98","0","0.0","39.99",,"0","6","5","0","0.0","0",,,,"0","0","0","2026-04-18"
"extra shelves for cabinets","454","166","4734","3","0.06","74","44.58","2","2.7","21.99","27.99","4","22","11","3","1.81","0","0.0","55.51",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"b08c2bc2lv","309","244","949","37","3.9","224","91.8","3","1.34","39.99","52.99","0","1","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"shelves for wall decor","501","304","10587","27","0.26","92","30.26","1","1.09","24.98","24.99","9","30","28","23","7.57","0","0.0","27.1",,"4","7","7","2","0.66","0","0.0","17.99",,"1","1","0","2026-04-18"
"small wall shekves","76","3","108","1","0.93","1","33.33","1","100.0","24.99","24.99","0","1","0","1","33.33","1","100.0","24.99","24.99","0","1","0","1","33.33","1","100.0","24.99","24.99","0","1","0","2026-04-18"
"4 x 6 frame","522","537","18841","23","0.12","251","46.74","1","0.4","10.99","14.99","21","144","46","107","19.93","0","0.0","9.98",,"14","69","14","53","9.87","0","0.0","8.99",,"8","37","4","2026-04-18"
"bookshelf mount￼","994","6","134","5","3.73","7","116.67","1","14.29","29.97","44.99","0","0","0","1","16.67","0","0.0","29.97",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"cornice","531","369","10521","60","0.57","81","21.95","0","0.0","37.99",,"4","23","19","3","0.81","0","0.0","29.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"rustic shelf 12”","882","4","88","6","6.82","2","50.0","1","50.0","22.49","28.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black shelf","360","5067","125552","67","0.05","1449","28.6","1","0.07","44.98","24.99","116","423","227","423","8.35","0","0.0","42.42",,"43","116","64","48","0.95","0","0.0","20.99",,"15","15","6","2026-04-18"
"wood frame 5x7","133","168","4726","21","0.44","60","35.71","1","1.67","12.99","17.99","3","33","14","21","12.5","1","4.76","14.99","17.99","1","15","3","10","5.95","0","0.0","12.99",,"1","7","1","2026-04-18"
"12 inch deep floating shelves","333","249","7736","88","1.14","115","46.18","1","0.87","56.49","26.99","5","48","30","7","2.81","0","0.0","56.49",,"0","5","2","2","0.8","0","0.0","34.82",,"0","1","1","2026-04-18"
"extra large picture with 12x16 matte","816","5","111","8","7.21","3","60.0","1","33.33","22.99","28.99","1","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"luxury picture frame wooden","267","7","135","1","0.74","4","57.14","1","25.0","18.99","16.99","0","0","2","1","14.29","1","100.0","16.99","16.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"8 deep floating shelves","777","60","1438","9","0.63","41","68.33","1","2.44","29.82","24.99","2","22","11","4","6.67","0","0.0","27.99",,"0","2","2","1","1.67","0","0.0","52.99",,"0","0","1","2026-04-18"
"small shelf for wall","329","4101","104902","89","0.08","1597","38.94","1","0.06","14.99","24.99","191","823","315","363","8.85","0","0.0","12.99",,"51","184","62","101","2.46","0","0.0","11.99",,"23","53","17","2026-04-18"
"picture frames","13","124337","3426517","670","0.02","27313","21.97","9","0.03","18.95","20.99","3955","12053","4686","8833","7.1","2","0.02","16.99","20.99","1520","4084","1457","2504","2.01","0","0.0","15.99",,"545","1366","330","2026-04-18"
"5x7 with mat picture frame","986","58","1738","5","0.29","25","43.1","1","4.0","9.99","16.99","7","8","9","9","15.52","0","0.0","8.99",,"2","3","3","4","6.9","0","0.0","5.69",,"2","2","0","2026-04-18"
"picture mat 18x12","59","3","67","3","4.48","2","66.67","1","50.0","34.99","45.99","0","1","0","1","33.33","1","100.0","45.99","45.99","0","0","0","1","33.33","1","100.0","45.99","45.99","0","0","0","2026-04-18"
"28x 40 poster frame with mat","359","16","353","31","8.78","16","100.0","2","12.5","49.99","81.99","0","0","10","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"white kitchen wall shelf","808","32","689","8","1.16","13","40.63","1","7.69","29.99","24.99","1","4","1","3","9.38","0","0.0","29.99",,"1","0","0","1","3.13","0","0.0","21.99",,"1","0","0","2026-04-18"
"wooden half round wall shelf 8inch depth wall mount","244","8","154","1","0.65","2","25.0","1","50.0","24.99","24.99","0","0","0","2","25.0","1","50.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"hanging shelf","465","5368","138000","74","0.05","1629","30.35","0","0.0","19.99",,"207","706","319","349","6.5","0","0.0","19.99",,"45","139","70","56","1.04","0","0.0","19.99",,"14","27","8","2026-04-18"
"live edge floating shelves 55","154","2","44","10","22.73","2","100.0","1","50.0","131.99","131.99","0","2","0","1","50.0","1","100.0","131.99","131.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden 11x14 picture frame","34","45","930","11","1.18","22","48.89","1","4.55","14.99","20.99","4","12","3","10","22.22","1","10.0","14.99","20.99","1","7","1","4","8.89","1","25.0","8.99","20.99","0","4","0","2026-04-18"
"shelves on wall no drilling","475","191","5018","34","0.68","95","49.74","1","1.05","17.99","26.99","17","47","11","15","7.85","0","0.0","15.99",,"4","7","2","3","1.57","0","0.0","15.99",,"1","1","1","2026-04-18"
"12 by 16 brown picture frame","249","4","86","1","1.16","7","175.0","1","14.29","12.99","28.99","2","3","2","5","125.0","1","20.0","9.99","28.99","2","2","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"shelf with no drilling","850","24","718","7","0.97","8","33.33","1","12.5","14.89","26.99","0","6","1","2","8.33","0","0.0","9.98",,"0","1","0","1","4.17","0","0.0","9.98",,"0","0","0","2026-04-18"
"wall frame","791","943","26296","46","0.17","179","18.98","0","0.0","22.99",,"20","83","31","36","3.82","0","0.0","17.99",,"5","21","3","9","0.95","0","0.0","23.99",,"1","7","0","2026-04-18"
"photo without frame","887","4","198","6","3.03","3","75.0","1","33.33","8.99","25.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"kovascape 22x28","883","1","7","6","85.71","1","100.0","1","100.0","64.99","64.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"shelf for wall no drilling","143","78","2138","15","0.7","37","47.44","1","2.7","19.94","24.99","5","15","5","11","14.1","1","9.09","23.99","24.99","2","6","1","2","2.56","0","0.0","11.29",,"1","1","0","2026-04-18"
"24x36 mat poster","191","7","146","5","3.42","5","71.43","1","20.0","83.99","83.99","0","4","1","3","42.86","1","33.33","83.99","83.99","0","2","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"18x24 wood frame with anti glare glass","984","6","134","5","3.73","2","33.33","1","50.0","42.89","49.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16 x 20 frame","295","1463","52292","128","0.24","606","41.42","1","0.17","23.49","45.99","42","207","175","219","14.97","0","0.0","23.49",,"21","78","67","111","7.59","0","0.0","22.99",,"14","43","30","2026-04-18"
"heavy duty wall shelves with brackets","904","7","155","6","3.87","3","42.86","1","33.33","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"26x34 frame with mat","827","26","630","8","1.27","13","50.0","1","7.69","59.99","83.99","0","1","5","1","3.85","0","0.0","44.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"two photo frame wall","266","3","61","1","1.64","2","66.67","1","50.0","27.99","27.99","0","0","1","1","33.33","1","100.0","27.99","27.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black shelves 20x8","815","4","104","8","7.69","4","100.0","1","25.0","26.99","26.99","0","0","4","1","25.0","0","0.0","22.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"4x6 picture frame for desk top","975","12","670","5","0.75","5","41.67","1","20.0","14.99","14.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"flyjoe 12x16 picture frame, usa-sourced natural walnut wood photo frame with tempered glass, handcrafted rounded corner 12 x 16 wooden frame matted to 8.5x11 photos, horizontal or vertical wall mounting","193","4","89","4","4.49","2","50.0","1","50.0","26.99","26.99","0","0","2","1","25.0","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
