Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 14 | 2026-03-29 - 2026-04-04 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"farmhouse wall shelves","373","182","4729","10","0.21","45","24.73","2","4.44","29.99","24.99","1","11","15","5","2.75","0","0.0","28.99",,"0","2","1","2","1.1","0","0.0","23.27",,"0","1","0","2026-04-04"
"artower bilderrahmen","735","4","84","7","8.33","3","75.0","1","33.33","29.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16 x 20 picture frame rustic wood","793","28","947","6","0.63","12","42.86","1","8.33","23.79","24.99","0","1","5","2","7.14","0","0.0","22.79",,"0","1","1","1","3.57","0","0.0","23.79",,"0","1","0","2026-04-04"
"48 x 32 frame","846","71","1810","5","0.28","26","36.62","1","3.85","63.89","83.99","0","1","5","4","5.63","0","0.0","63.99",,"0","0","1","1","1.41","0","0.0","63.99",,"0","0","1","2026-04-04"
"floating shelves for wall 8 inch deep","329","121","3040","78","2.57","53","43.8","1","1.89","27.99","24.99","1","24","17","9","7.44","0","0.0","26.99",,"1","3","2","1","0.83","0","0.0","17.09",,"0","1","0","2026-04-04"
"oak floating shelves 36 inch","503","16","466","18","3.86","10","62.5","1","10.0","56.99","112.99","0","1","6","4","25.0","0","0.0","55.99",,"0","0","3","0","0.0","0",,,,"0","0","0","2026-04-04"
"light oak 3x5 frame","57","1","60","1","1.67","3","300.0","1","33.33","8.88","13.99","0","2","1","2","200.0","1","50.0","8.88","13.99","0","2","0","1","100.0","1","100.0","13.99","13.99","0","1","0","2026-04-04"
"book shelf 8 inches deep","558","5","102","14","13.73","2","40.0","1","50.0","36.97","48.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"industrial wall shelf pine","518","10","226","17","7.52","5","50.0","1","20.0","63.99","63.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"pantry shelf floating","164","9","190","7","3.68","5","55.56","1","20.0","50.14","59.16","0","1","3","1","11.11","1","100.0","59.16","59.16","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"22x28 picture frame","351","296","10236","58","0.57","117","39.53","1","0.85","35.97","64.99","2","30","30","40","13.51","0","0.0","32.29",,"0","10","9","12","4.05","0","0.0","30.95",,"0","6","3","2026-04-04"
"metal bracket wall shelves heavy duty","339","135","2971","32","1.08","40","29.63","2","5.0","28.99","48.99","2","19","10","2","1.48","0","0.0","28.99",,"0","2","0","1","0.74","0","0.0","28.99",,"0","1","0","2026-04-04"
"heavy duty floating shelves 36","32","25","660","9","1.36","24","96.0","1","4.17","69.82","114.99","0","7","4","6","24.0","1","16.67","45.99","114.99","0","4","1","1","4.0","1","100.0","114.99","114.99","0","0","1","2026-04-04"
"shelves for bathroom wall 12in","955","5","111","4","3.6","3","60.0","1","33.33","21.67","28.99","0","1","1","1","20.0","0","0.0","16.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x12 walnut frame","915","4","88","4","4.55","3","75.0","1","33.33","15.34","24.99","0","2","0","1","25.0","0","0.0","15.34",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x20 dark oak frame","996","10","190","4","2.11","7","70.0","1","14.29","36.99","45.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"picture frames","8","120767","3210784","1165","0.04","29647","24.55","9","0.03","18.69","22.99","4709","12440","5671","9781","8.1","0","0.0","17.99",,"1829","4325","1856","2737","2.27","0","0.0","15.99",,"645","1355","457","2026-04-04"
"4x6 natural wood photo frames","222","12","254","2","0.79","4","33.33","1","25.0","12.99","13.99","0","2","2","3","25.0","1","33.33","13.99","13.99","0","2","1","1","8.33","0","0.0","15.99",,"0","1","0","2026-04-04"
"16x12 wood shelf","181","2","82","4","4.88","2","100.0","1","50.0","26.99","26.99","0","0","2","1","50.0","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelf","459","30040","795359","60","0.01","10681","35.56","0","0.0","23.99",,"1642","4140","2312","1650","5.49","0","0.0","21.74",,"278","661","328","386","1.28","0","0.0","19.99",,"96","171","64","2026-04-04"
"wooden frame matted to 22x28","831","3","66","6","9.09","2","66.67","1","50.0","64.99","64.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8.5 by 11 picture frame glass","160","63","1680","7","0.42","31","49.21","1","3.23","19.99","21.99","1","13","10","14","22.22","1","7.14","19.99","21.99","0","7","4","3","4.76","0","0.0","19.99",,"0","2","1","2026-04-04"
"24 x 36 picture frame","309","793","25384","57","0.22","366","46.15","2","0.55","48.49","83.99","0","68","94","98","12.36","0","0.0","44.19",,"0","28","31","22","2.77","0","0.0","44.99",,"0","7","7","2026-04-04"
"12x 36 wood shelf dark wolnut","506","6","132","18","13.64","6","100.0","1","16.67","63.99","63.99","0","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 picture frame rounded smooth horizontal wall mounted","184","2","44","4","9.09","1","50.0","1","100.0","18.99","18.99","0","0","0","1","50.0","1","100.0","18.99","18.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"natural wood photo frames","750","27","747","7","0.94","11","40.74","1","9.09","20.99","16.99","1","6","3","3","11.11","0","0.0","20.99",,"1","1","1","1","3.7","0","0.0","53.99",,"0","0","1","2026-04-04"
"100lbs wall shelves","785","3","66","6","9.09","3","100.0","1","33.33","69.99","48.99","0","0","0","1","33.33","0","0.0","92.14",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"black bead frame 8x10","401","16","351","3","0.85","7","43.75","2","28.57","21.99","21.99","0","0","6","1","6.25","0","0.0","16.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood shelves","66","7284","192149","519","0.27","2204","30.26","11","0.5","29.99","113.99","199","698","498","329","4.52","0","0.0","29.99",,"24","111","76","36","0.49","0","0.0","29.99",,"5","15","10","2026-04-04"
"floating bathroom shelving over toilet wood","697","21","464","8","1.72","6","28.57","1","16.67","95.0","114.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 frame with mat for 4x6 cute frame","209","8","177","3","1.69","3","37.5","1","33.33","25.19","18.99","0","0","2","3","37.5","1","33.33","25.19","18.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"book shelf 8 inches deep 36 in wide","522","7","154","17","11.04","4","57.14","1","25.0","45.97","48.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves farmhouse style","926","30","777","4","0.51","11","36.67","1","9.09","26.99","26.99","1","1","8","1","3.33","0","0.0","34.82",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"picture frames 20 x 30","923","134","3768","4","0.11","45","33.58","1","2.22","34.99","17.99","0","19","8","19","14.18","0","0.0","31.99",,"0","8","5","2","1.49","0","0.0","25.99",,"0","0","1","2026-04-04"
"rounded poster frame","199","3","66","3","4.55","5","166.67","1","20.0","79.99","78.99","0","0","2","2","66.67","1","50.0","78.99","78.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"wooden picture frame 22 x 28","31","3","180","9","5.0","2","66.67","1","50.0","59.99","67.99","0","0","2","1","33.33","1","100.0","67.99","67.99","0","0","1","1","33.33","1","100.0","67.99","67.99","0","0","1","2026-04-04"
"elm wood floating shelves 16 inch","498","12","353","18","5.1","10","83.33","1","10.0","94.99","94.99","0","3","3","3","25.0","0","0.0","55.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves for wall live edge","469","39","929","22","2.37","17","43.59","1","5.88","79.99","114.99","0","6","3","4","10.26","0","0.0","79.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"27 x 40 poster frame matted 24 x 36","306","26","775","22","2.84","15","57.69","3","20.0","53.99","87.99","0","7","3","3","11.54","0","0.0","43.99",,"0","2","1","1","3.85","0","0.0","29.99",,"0","0","1","2026-04-04"
"5x7 picture frame that can fit a 4x6 photo","539","70","1451","16","1.1","35","50.0","1","2.86","9.99","16.99","0","21","13","1","1.43","0","0.0","9.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 inch shelf","490","285","7734","56","0.72","98","34.39","0","0.0","20.99",,"7","46","21","14","4.91","0","0.0","19.99",,"1","8","2","5","1.75","0","0.0","20.69",,"1","4","0","2026-04-04"
"vintage picture frames","75","6607","162895","11","0.01","2346","35.51","2","0.09","19.99","20.99","145","1030","627","783","11.85","2","0.26","18.99","20.99","74","327","196","69","1.04","0","0.0","17.99",,"4","25","18","2026-04-04"
"12 inch deep shelf","76","183","5000","111","2.22","79","43.17","6","7.59","37.99","26.99","1","11","36","8","4.37","1","12.5","34.82","26.99","0","2","3","2","1.09","0","0.0","34.82",,"0","1","1","2026-04-04"
"custom picture frames","360","2105","54042","16","0.03","707","33.59","2","0.28","14.99","16.99","28","65","48","35","1.66","0","0.0","12.98",,"4","7","7","3","0.14","0","0.0","17.99",,"1","1","1","2026-04-04"
"matted to 12x18","457","31","799","23","2.88","10","32.26","1","10.0","45.99","45.99","0","4","1","3","9.68","0","0.0","45.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall mounted shelves","272","6716","172559","166","0.1","1992","29.66","2","0.1","26.99","24.99","288","743","423","329","4.9","0","0.0","25.49",,"44","156","54","70","1.04","0","0.0","23.99",,"13","35","8","2026-04-04"
"wood floating shelves wall","667","12","261","9","3.45","3","25.0","1","33.33","94.99","94.99","0","1","0","1","8.33","0","0.0","26.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x20 natural wood frame","789","172","5881","43","0.73","73","42.44","0","0.0","29.99",,"0","34","17","31","18.02","0","0.0","28.99",,"0","16","7","12","6.98","0","0.0","25.99",,"0","7","2","2026-04-04"
"8 10 picture frame","568","1095","26497","50","0.19","436","39.82","0","0.0","11.69",,"64","214","91","191","17.44","0","0.0","8.49",,"34","98","39","69","6.3","0","0.0","6.99",,"14","40","12","2026-04-04"
"rustic wooden wall shelves","583","224","5212","12","0.23","82","36.61","1","1.22","29.99","24.99","8","27","24","9","4.02","0","0.0","31.99",,"0","3","4","1","0.45","0","0.0","45.97",,"0","0","1","2026-04-04"
"wide wall shelves","485","198","4535","20","0.44","95","47.98","1","1.05","33.99","63.99","4","36","34","21","10.61","0","0.0","29.99",,"0","9","7","4","2.02","0","0.0","25.99",,"0","1","2","2026-04-04"
"picture frames 5x8","64","32","798","1","0.13","18","56.25","1","5.56","6.99","16.99","2","9","6","13","40.63","1","7.69","8.99","16.99","1","7","4","6","18.75","1","16.67","8.99","16.99","0","3","2","2026-04-04"
"11x14 oak frame","133","46","1063","16","1.51","32","69.57","1","3.13","18.39","22.99","2","12","14","15","32.61","1","6.67","14.99","22.99","1","9","3","5","10.87","0","0.0","19.99",,"1","2","2","2026-04-04"
"27 x 40 wood frame","398","36","1391","40","2.88","19","52.78","1","5.26","77.99","87.99","0","2","4","3","8.33","0","0.0","105.9",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"5 foot natural live edge floating shelf","560","4","84","14","16.67","2","50.0","1","50.0","131.99","131.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"6x8 frame with mat fancy","211","3","65","2","3.08","2","66.67","1","50.0","16.99","16.99","0","2","0","1","33.33","1","100.0","16.99","16.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"long shelf for wall","656","1981","47540","47","0.1","661","33.37","0","0.0","46.99",,"40","162","199","110","5.55","0","0.0","45.99",,"5","26","38","15","0.76","0","0.0","20.99",,"2","4","5","2026-04-04"
"shelf 26 inches long 10 in deep acrylic","136","13","288","14","4.86","11","84.62","1","9.09","19.99","26.99","0","6","4","1","7.69","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelf for bedroom","103","4514","108569","51","0.05","1517","33.61","1","0.07","23.99","60.99","249","576","355","346","7.67","1","0.29","20.99","60.99","77","136","70","68","1.51","0","0.0","19.99",,"24","27","12","2026-04-04"
"live edge wood floating shelves 16 inch","474","11","241","22","9.13","10","90.91","1","10.0","52.99","94.99","1","3","5","1","9.09","0","0.0","45.98",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"small wall shelf","78","5122","136360","139","0.1","2077","40.55","4","0.19","14.99","24.99","235","1004","471","469","9.16","1","0.21","13.99","24.99","64","235","104","130","2.54","0","0.0","12.49",,"22","82","21","2026-04-04"
"8.5 x 11 frame","7","4035","123675","173","0.14","1849","45.82","6","0.32","7.99","19.99","381","840","342","936","23.2","2","0.21","5.99","19.99","215","455","157","540","13.38","1","0.19","5.99","19.99","140","266","87","2026-04-04"
"wood 8x10 picture frame","688","252","7034","9","0.13","95","37.7","1","1.05","12.99","18.99","9","57","21","34","13.49","0","0.0","9.99",,"7","20","7","6","2.38","0","0.0","17.99",,"1","3","2","2026-04-04"
"12 inch deep floating shelf","973","115","3647","41","1.12","46","40.0","0","0.0","42.99",,"4","13","13","6","5.22","0","0.0","42.99",,"1","2","1","2","1.74","0","0.0","37.82",,"1","0","0","2026-04-04"
"20x28 frame with large mat","836","5","107","6","5.61","4","80.0","1","25.0","37.99","45.99","0","0","0","2","40.0","0","0.0","37.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24 x 8 wood wall shelf","388","5","111","6","5.41","4","80.0","2","50.0","41.99","44.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x24 frame rounded corners","314","6","132","12","9.09","6","100.0","3","50.0","45.99","45.99","0","5","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"white wall shelf with gold brackets","967","2","46","4","8.7","1","50.0","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"2in depth shelf live edge","857","2","41","5","12.2","2","100.0","1","50.0","114.99","114.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves 36 inch","307","352","9503","132","1.39","172","48.86","0","0.0","52.24",,"1","48","54","40","11.36","0","0.0","51.97",,"0","15","13","12","3.41","0","0.0","59.12",,"0","6","4","2026-04-04"
"28x39 brown frame acrylic","254","3","61","1","1.64","3","100.0","1","33.33","96.99","96.99","0","0","2","2","66.67","1","50.0","96.99","96.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"hanging shelves","114","9219","230385","42","0.02","3047","33.05","1","0.03","23.99","26.99","459","1140","756","664","7.2","1","0.15","22.99","26.99","88","253","164","111","1.2","0","0.0","20.99",,"24","52","16","2026-04-04"
"wood floating shelf","280","987","27036","128","0.47","352","35.66","2","0.57","32.39","94.99","29","126","104","46","4.66","0","0.0","29.39",,"6","16","12","5","0.51","0","0.0","19.99",,"2","1","1","2026-04-04"
"unique oak frame 16x20","215","2","43","2","4.65","1","50.0","1","100.0","49.99","49.99","0","1","0","1","50.0","1","100.0","49.99","49.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"natural solid oak wood photo frame","675","8","223","9","4.04","6","75.0","1","16.67","57.99","57.99","0","2","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves 10 inch depth","864","8","244","5","2.05","11","137.5","1","9.09","51.98","26.99","0","2","5","1","12.5","0","0.0","51.98",,"0","0","0","1","12.5","0","0.0","51.98",,"0","0","0","2026-04-04"
"floating shelves 12 inches deep","328","337","9451","115","1.22","129","38.28","0","0.0","42.99",,"8","55","44","13","3.86","0","0.0","38.24",,"2","6","2","3","0.89","0","0.0","42.99",,"0","2","0","2026-04-04"
"wood shelving","295","715","20939","121","0.58","182","25.45","1","0.55","65.99","113.99","9","38","50","16","2.24","0","0.0","49.99",,"1","1","7","1","0.14","0","0.0","137.69",,"0","0","1","2026-04-04"
"book shelf wall mount","538","577","14363","16","0.11","189","32.76","1","0.53","29.97","27.99","11","79","43","47","8.15","0","0.0","29.99",,"1","21","11","9","1.56","0","0.0","35.69",,"0","7","1","2026-04-04"
"large storage shelf wood","54","3","59","2","3.39","2","66.67","1","50.0","26.59","26.99","0","2","0","1","33.33","1","100.0","26.99","26.99","0","1","0","1","33.33","1","100.0","26.99","26.99","0","1","0","2026-04-04"
"22 28 picture frame with mat white","982","5","110","4","3.64","2","40.0","1","50.0","29.99","64.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"vintage 12” wall shelf","722","6","115","7","6.09","3","50.0","1","33.33","26.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wide black wall shelves","189","6","114","4","3.51","4","66.67","1","25.0","24.99","24.99","0","0","0","2","33.33","1","50.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12x16 frame","363","14346","333944","51","0.02","6755","47.09","1","0.01","12.59","25.99","1150","2936","1497","3400","23.7","0","0.0","8.99",,"681","1516","702","1382","9.63","0","0.0","8.99",,"330","649","260","2026-04-04"
"16x20 wood frames","622","579","14040","11","0.08","250","43.18","1","0.4","25.99","24.99","6","55","109","63","10.88","0","0.0","25.49",,"3","19","22","20","3.45","0","0.0","25.49",,"0","6","12","2026-04-04"
"wall shelf 24 x 12","815","6","120","6","5.0","5","83.33","1","20.0","46.99","51.99","0","1","1","1","16.67","0","0.0","49.99",,"0","0","1","1","16.67","0","0.0","49.99",,"0","0","1","2026-04-04"
"picture frame with uv acrilyc 16x24","45","2","44","4","9.09","1","50.0","1","100.0","45.99","45.99","0","1","0","1","50.0","1","100.0","45.99","45.99","0","1","0","1","50.0","1","100.0","41.39","41.39","0","1","0","2026-04-04"
"22x28 frame with mat for 18x24","424","164","4068","67","1.65","101","61.59","0","0.0","39.99",,"0","22","34","20","12.2","0","0.0","39.99",,"0","4","5","11","6.71","0","0.0","38.49",,"0","2","3","2026-04-04"
"12 inch length shelves for bathroom wall","824","3","180","6","3.33","4","133.33","1","25.0","35.99","51.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"11x14 frame plexiglass","814","12","451","6","1.33","6","50.0","1","16.67","14.99","22.99","0","5","0","1","8.33","0","0.0","14.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"19.7x27.5 frame","833","16","512","6","1.17","8","50.0","1","12.5","23.99","24.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"white wall shelf","444","1394","38656","25","0.06","580","41.61","1","0.17","23.99","41.99","69","217","154","169","12.12","0","0.0","22.99",,"30","67","38","25","1.79","0","0.0","19.99",,"9","10","4","2026-04-04"
